"","number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P","Q","COT","Work"
"79",79,5.05,0.675,0.6690525,0.713017953847371,2.40714326500893,0.30160621222047,2.20421090722084,0.612076485929688,2.85551726818085,0.287401013241193,2.69000679254532,0.782209675907571,4.15111422538757,0.453991722098643,4.0879961848259,-126.833743705002,2447.5916015625,-116.63493595905,2416.8697265625,10.198807745952,1.77801407505671,2059500000,729.95
"80",80,5.05,0.675,0.8169873,0.517530632347973,2.07327142357826,0.447825188925951,2.01951131224632,0.425174901144821,2.15593948960304,0.362566195862544,2.15225458145142,0.503292503350267,2.10646659135819,0.446411399404344,2.08869144320488,-2.01071940263113,358.898828125,-13.7874010926692,302.535107421875,-11.7766816900381,1.30299062164024,1692300000,490.69
"81",81,5.05,0.675,0.84614802,0.50928097748136,2.1030667424202,0.462068905878065,2.06606566905975,0.429075351904479,2.15348213911056,0.380559558387932,2.15271770954132,0.549765184937762,2.12872594594955,0.487012860317154,2.07678943872452,8.15144886887249,91.8987609863281,-5.49499342604984,101.640295410156,-13.6464422949223,1.27353751473467,1858900000,515.65
"82",82,5.05,0.675,0.99501422,0.644890821232229,2.38262310624123,0.524576759993183,2.37409502267837,0.56964289474474,2.22507357597351,0.432979192168069,2.21112966537476,0.650694393283221,2.27524220943451,0.512293884738056,2.19310089945793,-59.5771353134115,1456.99267578125,-62.6204007681766,1470.5908203125,-3.04326545476511,1.29642289198535,2647500000,513.18
"83",83,5.05,0.675,1.25,0.762609308277366,2.50333815813065,0.540965894869456,2.47305348515511,0.643352733793093,2.44465366005897,0.461927539950991,2.44431704282761,0.730263357698882,2.7254518866539,0.575254484154575,2.70080506801605,107.14436452903,2458.655078125,99.3234989571597,2440.307421875,-7.8208655718703,1.45839223722767,2995100000,795.03
"84",84,5.05,0.675,1.5049858,0.823250041644582,2.89903193712234,0.695312455249084,2.82965213060379,0.686361162224032,2.89429605007172,0.580009168385531,2.89015859365463,0.797447621458446,3.13896715641022,0.673639823051742,3.12247216701508,-41.6002483293122,1646.2234375,-82.0971633614802,1566.62763671875,-40.496915032168,1.6339776944295,3441900000,979.29
"85",85,5.05,0.675,1.653852,0.840013616110025,3.04674297571182,0.753696088575845,2.97671794891357,0.698815395262527,3.13238143920898,0.625174033019909,3.13218027353287,0.811178476574991,3.16608935594559,0.739664023956401,3.12899082899094,19.2941060828228,528.627294921875,-10.1677623387402,437.911865234375,-29.461868421563,1.77194683004295,5268800000,1310.5
"86",86,5.05,0.675,1.6830127,0.835560305596457,3.08012783527374,0.758529436301187,3.01091283559799,0.700814517054896,3.15431028604507,0.631191952675007,3.1542107462883,0.863077760874773,3.22595864534378,0.773503205583272,3.18516254425049,17.9192606262132,304.271630859375,-10.2766785327077,212.849243164062,-28.1959391589209,1.79026584730487,6.205e+09,1824.7
"87",87,5.05,0.675,1.8309475,0.845741652997722,3.24724197387695,0.757223666859514,3.20042908191681,0.732392797062118,3.19080144166946,0.631848334874597,3.18043529987335,0.851351414419797,3.03543329238892,0.766314397989626,2.99060076475143,10.8368370599606,862.87763671875,-25.2540592654568,861.59541015625,-36.0908963254174,1.80318053196102,6729600000,1864.6
"88",88,5.05,0.675,1.8958522,0.846910991976449,3.31756949424744,0.741825629912794,3.27463746070862,0.738157356047336,3.18651884794235,0.617323892155425,3.16985577344894,0.82165226183993,2.95295029878616,0.729432898052766,2.91101336479187,33.1542481796414,1185.98427734375,13.4045157833611,1222.6265625,-19.7497323962803,1.77568922878866,6368300000,1632.8
