"","number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P","Q","COT","Work"
"40",40,2.1921162,0.83377132,0.6690525,0.96916100356288,4.33516591787338,0.802881527500231,4.22816395759583,0.774271932912395,4.07548695802689,0.631037820415966,4.07547533512115,0.923344180442416,3.57747107744217,0.811619874971074,3.53300660848618,261.430638270159,3216.4359375,-38.7385851639829,2406.08203125,-300.169223434142,1.93518017646721,1771900000,648.74
"41",41,2.1921162,0.83377132,0.8169873,0.990211334255513,4.63686794042587,0.936326867316482,4.56563264131546,0.727752799176209,4.29946035146713,0.670159428491095,4.28698986768722,0.994011753481696,4.62712615728378,0.940441942881254,4.57091480493545,227.925708270232,1013.8759765625,-181.281593799104,124.5322265625,-409.207302069336,1.93637211641426,2809900000,794.36
"42",42,2.1921162,0.83377132,1.25,0.883355483704349,3.35129886865616,0.771009163431805,3.30368846654892,0.69576171576941,2.85156577825546,0.594007980420709,2.82614588737488,0.855009952233209,3.31076830625534,0.804255195088754,3.24958324432373,376.699996880435,2999.171484375,-147.023105805916,2458.3078125,-523.723102686351,1.58749691578208,3033900000,886.13
"43",43,2.1921162,0.83377132,1.6830127,1.16555782538713,4.96038049459457,0.920668142974207,4.87673491239548,0.94048062350395,4.86233055591583,0.724745626900515,4.83835279941559,1.19159354067121,5.07795035839081,0.917505503950032,4.96364384889603,381.642269560007,1495.67724609375,-382.951847914549,27.1471832275391,-764.594117474556,2.52633059852302,8582800000,2399.3
"44",44,2.1921162,0.83377132,1.8309475,1.10214259867558,5.0044059753418,0.867358870177396,4.92196351289749,0.878962061500016,4.75305318832398,0.665823477028215,4.72981631755829,1.09132769463235,4.50699210166931,0.84469890979214,4.40607160329819,399.100044146853,750.87958984375,-401.883642306318,1117.691796875,-800.983686453171,2.31608425572709,9558600000,2520.9
"45",45,2.1921162,0.88801408,0.8169873,1.44919907173168,6.78347587585449,1.37731535471394,6.66389882564545,1.13678031339124,6.54033720493317,1.06287280451522,6.51717066764832,1.46122586249151,6.61271989345551,1.38545661364018,6.45855963230133,335.528117195106,1519.73974609375,-302.154678574407,128.673059082031,-637.682795769513,3.05933155950931,2704900000,742.5
"46",46,2.1921162,0.88801408,1.25,1.35295613798458,4.64233607053757,1.25050500857958,4.57091361284256,1.09993335451537,4.1181668639183,0.995621880003735,4.08860504627228,1.34350379112108,4.85794812440872,1.30839262802252,4.81442302465439,544.572355157472,3218.3919921875,-362.551303550024,2456.6650390625,-907.123658707496,2.65072722975542,3301600000,986.27
"47",47,2.1921162,0.88801408,1.6830127,1.68073491065745,7.27904915809631,1.36328570073462,7.16378927230835,1.34754013331258,7.11333572864532,1.06964210993956,7.08008587360382,1.7160189281164,7.31743156909943,1.35342348164368,7.14873075485229,586.728141197792,2333.340234375,-597.813413404731,116.416003417969,-1184.54155460252,3.64708648726337,8476300000,2237.9
"48",48,2.1921162,0.91181249,1.25,1.6068102820064,5.40587365627289,1.49976639233158,5.32130599021912,1.30860990648104,4.86074894666672,1.20167074296842,4.82881605625153,1.59363684724827,5.32710790634155,1.55471772870622,5.20905792713165,662.249367232608,3424.11953125,-446.116565879361,2461.78515625,-1108.36593311197,3.193511130848,3524200000,1041.4
"49",49,2.3845769,0.675,1.25,0.536994246269323,1.7795504629612,0.208971216509606,1.75855129957199,0.357808248122008,1.41720935702324,0.15178699653608,1.39345988631249,0.526498990389882,1.76226794719696,0.227435033577449,1.73882335424423,174.941380557021,2407.387890625,68.3900700055192,2279.3404296875,-106.551310551502,0.750263706121745,2827600000,726.78
"50",50,3.3670938,0.51622868,1.25,0.430801838456729,1.13830514252186,0.053810746281632,1.13143101334572,0.306053881542399,0.958429500460625,0.0480954775992254,0.940067917108536,0.422888281515139,1.14383399486542,0.0860119579097569,1.13704301416874,64.3451903788308,1915.8158203125,47.1569357096562,1893.89453125,-17.1882546691746,0.639012010630875,2659900000,600.89
"51",51,3.3670938,0.675,0.8169873,0.305984881249339,1.19139552116394,0.222023844612355,1.1587131023407,0.229257625863782,1.1716665327549,0.16439151398217,1.17112807929516,0.277422731265194,1.18559770286083,0.226131052035658,1.1785950511694,34.4892991761824,382.439208984375,-1.24016263980399,253.04892578125,-35.7294618159864,0.559651232600868,1949800000,572.56
"52",52,3.3670938,0.675,1.25,0.555313200137199,1.65954291820526,0.188018850550358,1.64819017052651,0.40026478541012,1.33875712752342,0.151346087656958,1.32521405816078,0.533944215688527,1.69958204030991,0.223805687298169,1.68393805623055,127.358769043432,2393.1654296875,72.6923901850808,2326.3509765625,-54.6663788583512,0.844475807792808,2822900000,743.47
"53",53,3.3670938,0.675,1.6830127,0.445379939792807,1.53242737054825,0.291305714854794,1.49567663669586,0.339095549158698,1.49847328662872,0.209222278564749,1.49318382143974,0.444088838575639,1.57751768827438,0.299192070073784,1.56310737133026,56.8571878771597,403.117602539062,-38.9584285029286,86.9336853027344,-95.8156163800883,0.838224789539442,7543700000,2211.6
