"","number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P","Q","COT","Work"
"78",78,5.05,0.675,0.60414777,0.946935533688197,2.96991795301437,0.411677928345347,2.86805421113968,0.736891983904772,3.10173660516739,0.356027577597464,3.06121438741684,0.731187274149205,2.63514399528503,0.403074499319903,2.57225930690765,110.162034946018,2631.1169921875,97.6230053689744,2568.5162109375,-12.5390295770436,1.85722890763867,2055700000,737.48
"79",79,5.05,0.675,0.6690525,0.790002821345947,2.56708294153214,0.346025103544167,2.43677616119385,0.62270217890101,2.48362958431244,0.317026868212755,2.37079337239265,0.667916546770444,1.77864700555801,0.437727856484661,1.77092790603638,107.789892635648,2312.8146484375,92.9082896703765,2279.089453125,-14.8816029652715,1.53637633994083,2173900000,763.26
"80",80,5.05,0.675,0.8169873,0.508796660711587,1.89066290855408,0.425907161429554,1.83602347970009,0.40041841962938,1.80764645338058,0.330646970657976,1.80681735277176,0.483637235283236,1.84441730380058,0.435501566491621,1.82032853364945,16.2571732894128,347.082788085938,6.62337461873409,280.258813476562,-9.63379867067871,0.989249523066814,1650700000,478.42
"81",81,5.05,0.675,0.84614802,0.471663916136652,1.84434875845909,0.422153811621593,1.80715635418892,0.378125934936707,1.76841646432877,0.324041965200459,1.75961196422577,0.476549374238404,1.86724781990051,0.419284233545915,1.81430369615555,6.76892098882643,79.4232360839844,-6.5408030727823,103.416430664062,-13.3097240616087,0.941515052349215,1866600000,522.17
"82",82,5.05,0.675,0.99501422,0.49883138170586,1.75974756479263,0.353235120532073,1.75964131951332,0.440388867376192,1.68078452348709,0.283980797462362,1.65378674864769,0.531020907041121,1.70556053519249,0.352394099125729,1.61598443984985,69.8612442385766,1399.849609375,53.2456882107643,1426.521484375,-16.6155560278123,0.964348410161462,2615500000,527.92
"83",83,5.05,0.675,1.25,0.670327439050501,1.96467891335487,0.361946401700953,1.95455685257912,0.534591534685415,1.83222234249115,0.306427541069962,1.81937977671623,0.614816747789059,1.98423057794571,0.395112035837303,1.95827066898346,95.1044980667595,2381.20390625,76.8249176941076,2364.46640625,-18.2795803726519,1.17051607217742,2809400000,767.17
"84",84,5.05,0.675,1.5049858,0.686015601968393,2.36385270953178,0.487082543941842,2.29291915893555,0.538933994785811,2.17774793505669,0.383222990229954,2.177674472332,0.612597657096698,2.41257280111313,0.480486625794513,2.39096641540527,-27.8765485616831,1569.64072265625,-53.3425581418551,1479.0642578125,-25.466009580172,1.23771816305548,3503500000,982.85
"85",85,5.05,0.675,1.653852,0.684519877351207,2.39448174834251,0.551803765325204,2.33287468552589,0.532363243092102,2.30053633451462,0.426009464327133,2.29311719536781,0.650654570055629,2.49339550733566,0.547873061347003,2.45319306850433,25.4791182920319,505.346337890625,-5.64062989124885,378.200659179688,-31.1197481832807,1.34486177575432,5214600000,1300.9
"86",86,5.05,0.675,1.6830127,0.667339254526494,2.39451885223389,0.552535763455363,2.33728528022766,0.529364403622682,2.28796035051346,0.42866559241604,2.28026002645493,0.660269671397355,2.48377740383148,0.554166554601589,2.43326738476753,22.1324117701278,301.646655273438,-10.0954123931927,164.112878417969,-32.2278241633205,1.34935957596729,6162300000,1827.5
"87",87,5.05,0.675,1.8309475,0.646815023477772,2.52747356891632,0.520290048123446,2.48937577009201,0.534503505546197,2.35863208770752,0.402967642238414,2.34841272234917,0.646433868659097,2.37306356430054,0.491643039508695,2.28813648223877,22.0094445880662,788.9298828125,-8.24723355534312,826.419921875,-30.2566781434093,1.33771696130812,6.713e+09,1857.1
"88",88,5.05,0.675,1.8958522,0.659072706945993,2.56972908973694,0.497345021089691,2.53901034593582,0.549379794115129,2.31922000646591,0.385443207382475,2.30464681982994,0.633574771815732,2.34631732106209,0.46379534017223,2.2840216755867,47.6908970906184,1141.903125,15.4703199239878,1171.64375,-32.2205771666306,1.31775272530144,6382200000,1643.5
"89",89,5.05,0.675,1.9296349,0.678838984369157,2.56271839141846,0.494907028716205,2.53519982099533,0.558460556024399,2.26251021027565,0.383450732694025,2.2571425139904,0.633453589163709,2.38140597939491,0.463827011156532,2.31690153479576,59.8696970719558,1313.41435546875,36.0149227214722,1337.09892578125,-23.8547743504836,1.32398215446506,5943700000,1544.7
"90",90,5.05,0.76849479,0.8169873,0.839584287665751,3.25641661882401,0.771588167852862,3.1785860657692,0.668016023017586,3.09798985719681,0.605263387268004,3.0937135219574,0.824813621800305,3.15960019826889,0.78195234761545,3.10511499643326,24.6047950511685,396.297802734375,2.59741314087408,296.259375,-22.0073819102944,1.71117335076551,1811900000,505.64
"91",91,5.05,0.76849479,1.25,0.905123505697578,2.92841821908951,0.676505590239312,2.86360859870911,0.758305079223087,2.68366396427154,0.563681628660701,2.68328249454498,0.838173044127633,2.88817852735519,0.718842869878259,2.82489836215973,113.096710237275,2602.262890625,100.708077995111,2588.851171875,-12.388632242164,1.74127723658696,2940100000,855.55
"92",92,5.05,0.76849479,1.6830127,1.04184231939641,3.95619511604309,0.918829549769788,3.8725808262825,0.825789927907933,3.74002039432526,0.720379184730868,3.71909350156784,1.04954375778387,3.98509383201599,0.937363311090026,3.90634685754776,30.4000238288162,383.666162109375,-22.6553720729515,174.662121582031,-53.0553959017677,2.18814524162594,6860800000,2036.3
"93",93,5.05,0.82307906,1.25,1.20563919845029,3.74691337347031,0.994188810006415,3.66670578718185,1.00539830922543,3.48580330610275,0.824230776911673,3.4840527176857,1.11823760031295,3.59203308820724,1.03555986343009,3.52421671152115,106.603487638123,2704.1287109375,81.4426509604659,2681.53125,-25.1608366776571,2.37709797556329,3045800000,930.38
"94",94,5.05,0.83377132,0.60414777,1.48204931879364,5.33540904521942,1.03422986107843,5.1957780122757,1.17384117669685,4.71794366836548,0.856999557381237,4.65755701065063,1.22762739146542,5.04744410514832,0.994391751875386,4.80748653411865,139.027206595076,2695.2037109375,98.2547697545426,2541.0548828125,-40.7724368405334,3.01127976744578,2301400000,794.93
